label,text
1,"Long day at work , I️ Just wanna sip wine &amp; tell boo how my work day was 💆🏾‍♀️ while we cuddle 😊"
1,That moment bila twitter doubled their characters and now BERNAMA gonna post the whole news in twitter. Great 😊 https://t.co/NpijtTMppG
1,@Robinsons_VW #norwich Great customer service today when I brought my beetle in to your Service Dept - thank you 😊
1,"@kiviliv Only icing for me is whipped, as in taste like whipped cream not ""whipped"" out the Betty Crocker container 😊"
1,I feel you right now 😊 https://t.co/lcRZOzjBLZ
1,@STRAYK9DS Soon 15 why ? 😊
1,And I will always be there for you! 😊 https://t.co/f5gQC9tRGg
1,Yesss Well done @NicolaCurrie22 #PearlSpectre 11/1 winner 😊
1,@Rkk_Rayz Just one sip and she's all yours 😊       .
1,@ArishaRozaidee I feel betrayed !! but laughed at the same time lmao anyway last long ! 😊
1,No rice for dinner 😊 char na hutdan bitaw 😂
1,Cali road trip tomorrow with my man 😊
1,"#tbt Thinking about the first time at the park 😊
 •
 •
#puglove #puglife #pugstagram… https://t.co/WvppSY8PJi"
1,He he he he How  I wish 😊 https://t.co/RvJyPDeDuV
1,"Oh of course, we met as a result of your introduction! Thank you 😊 https://t.co/Hy7mu1dFkf"
1,Hair appointment in the morning 😊
1,Small businesses of #SussexHour 😊 Not signed up to our monthly round-up? Check out this month's (full of marketing… https://t.co/5dLf7Y8SOX
1,@itstyler86 Done! I’m new to you and would love a copy 😊
1,@pixxxistik I am!! 😊 I’m in training at the moment (long story). We should swap addresses some time so I can send y… https://t.co/tKTOF52xpd
1,@layout_testers1 awesome!! 😊
1,@Reuters Ha bloody ha! Who says Russians don't have a sense of humour?! 😊
1,Think I just got a reminder today of why I’m so happy high school is over. Only people I care about are in my life 😊
1,Follow @chibirainlove for my art projects/latest works... 😊 https://t.co/X7hot0dBo6
1,"@eshal_fayyaz Maggie was also a butcher of our economy in the U.K. piyaari Eshal. 
Rather be under your regime 😊 would be more fun 😍 ❣️"
1,@lizbasilio I hate both 😊
1,@MentosUS Is there any possible way that a HUGE fan like me simply get a follow from you it would truly mean the world to me. 😊
1,@HortopHortop Yes - true it's the weekend 💃🏻 I'm invited to a gospel concert tonight 😊 What are your plans for Saturday night 🤗
1,@NHS24 @paula_shiels Thanks to everyone @NHS24 for supporting my nomination. Who cares? Scotland is a fantastic charity 😊
1,@colinmeloy The double “L’s”. congrats 😊 !
1,Aww Thank You so much 😊 https://t.co/cwm381w8AL
1,If I can clear out the negativity in my life and around me life would be even better 😊
1,@bgood12345 @palavrossavrvs Not before time 😊
1,@ben_kimpossible Yes! Share the coffee love. 😊
1,@ygor_amaral7 @ggdevcast Thank you very much for your words and support. Glad you like it 😊
1,@loriefame7 @sjohns1218 Same here. Thanks for the help @sjohns1218 😊 I maximized thr space and was able to open 12… https://t.co/Y59oEKFzvs
1,Those are like 3 bodysuits and you gonna be ignorant? It's cute 😊
1,@DanishSait @Olacabs #HappyAutoDay 😊
1,@MelissaLouise34 Aww Melissa you're so lovely! Thank you so much for being so kind and amazing 😊 love you and I'd love to do your makeup! 💟💟
1,@jeff_mcinnis3 thanks jeff!! 😊
1,Glaze it up! Tomorrow is the big event! Don't miss it! See you all there mga kyah! 😊 https://t.co/eFbKrI3QQX
1,@Travel_Newz thank u for the follow 😊
1,"Download you some Erigga ""a trip to the south"" album &amp; listen to good music bruh 😊 https://t.co/PalzVl5Fun"
1,@escrot_remix It's not what you do but how you do it that matters 😊
1,Double XP coming in real handy for me so far this weekend 😊 https://t.co/UnAXaOI4Iz
1,"Thanks for being my smile when m 
sad 😐😐😊😊😊 

Dear chocolates 🍫 **** 😆😆😆"
1,"@Sephora Thank you so much, can’t wait! 😊"
1,#MyMomAlwaysToldMe marry a man who makes your cheeks turn pink. 😊
1,@xxguanlin Ecieee dibiasin nih senengnya 😊 ud followed ya
1,A reason to smile. 😊 https://t.co/4MLF1Tlojb
1,My @crisis_uk at Christmas volunteering sessions have been booked! I had so much fun last year 😊
1,"@Hadithoftheday Plz share it to your followers and fallowing to get some great benefits 
Thank you 😊 so much"
1,@IndoBombshell Yup we have.We're clebrating it too. 😊 I love how you describe your own heroes such an informative.I… https://t.co/rBGta2DqAm
1,Thankyou Mam For your Support 😊 https://t.co/uLHtAIBYlY
1,@aqua_pri_0216 @Jamwalionfamily @VidyutJammwal Thank you so much 😊 @aqua_pri_0216   Thank you Jammwalions for making my day special love u
1,@CamiPickett Yes. I’m ready 😊
1,@JognoJasmin @queen_kimeniah @xtomesx @broke_aRMy_ @BEAT0BE @shexyabs pls like mine too. i only need likes 😊 https://t.co/shnmk7j2cr
1,"@MagicBeliever93 I remember working on the first of the comics I did and going work in between, I loved both of those 😊"
1,@renatalee50 Kak Rena is the best 😊
1,Hey @TeamSanshee any chance an Alistair or Zevran plushie could be in the works? Or the entire cast of DA2? 😊
1,"@jonathanlever00 Well,  that's the nature of her job. Just love how the president expressed his thoughts. 😊"
1,Thanks Maria 😊 let me know what you think when you have had a listen 😉 - Hope you are well 🙏🏾 https://t.co/PZx86O6zjs
1,Lahat din ito acts of invalidation so don't don't don't just don't 😊 https://t.co/1y5EgPBbUh
1,I have a bump on the inside of my mouth. just thought i'd share 😊
1,@EthanDolan I already have 😊
1,@Blackym3w Ti ho scritto in dm 😊
1,Shii 😊 — Gracias bonita https://t.co/bKzZuBoPSZ
1,Got to make s’mores in our team meeting this morning 😊 https://t.co/nBSeWw1nB8
1,Didn't get the bathroom done will have to wait for another day but lunch is on and I have my hair washed for work 😊
1,@LaurieFlett1 No catch! Trade in any two of the selected games and we’ll boost the price for you to make CoD or FIFA 99p 😊
1,Minus the bs life’s great 😊
1,there are more beautiful plans that God has prepared for me. And I am ready to face everything with the help of my supportive papa! 😊
1,@JamesCrescenzo Thank you Jim 😊
1,Saturday morning tea party 😊 https://t.co/YiXMGN9Nn3
1,it’s my parents 30th anniversary today 😊
1,@ajomx Quite fulfilling yea 😊
1,"@emba0316 😂

Hae a good one today. 😊"
1,@ooshimadeafunny You’re welcome! 😊
1,"@srcav @mathsjem Hmm, shouldn't the second one say oblong?
#justsaying 😊"
1,"Super excited to receive the Presents In A Christmas Tree fabric sample  😊 
May look into… https://t.co/EXdLIWCKMC"
1,she's so sweet 😊
1,"#veeamontour 
Can't wait for the Veeam version 10 release 😊 https://t.co/93koqBnbrg"
1,@koswords23 Weeehhh? I watch Criminal Minds. I only saw the first 10mins of Mindhunter’s first epi pa lang din kasi lol thanks! 😊
1,GoOd mOrning... RaJ 😊 https://t.co/BbGb5WTLOz
1,@FareedaMa Get well soon! In case you need a doctor call us on 04352 9292. TC 😊
1,@Beertje93 @Mikenactor Thank you 😊 I've had other fans and random people be horribly mean to me over it and I just… https://t.co/kBcNJDBP19
1,"@rahmaomar89 Me too 😊 ""The alchemist"" is a life changing novel."
1,@flowerson9795 Followed 😊
1,@HawaiianAir Is there any possible way that a HUGE fan like me simply get a follow from you it would truly mean the world to me. 😊
1,@Will__NE My comment 😊
1,"It's a get work done, making business posters, sipping tea kind of day 😊"
1,"@SugarPlumSimsYT That's possible, I don't mind either way 😊"
1,@tinabianco @clairetroberts And what an awesome research... I have plenty of ideas to work together 😊
1,"@amorousia If u have issues with how i roll, u shouldnt be in my dm 😊"
1,@elishabenko @Mauve_Forever 😱 on a @Silvio_Proto1 s’il faut 😊
1,"@kthyyh sel ㅡ @vminibot 

then: 0/10
now: -10/10 😊"
1,Happy birthday @juliaabonomo 😊 Now go play the new COD cause ill wreck you
1,@swgern Happy Veterans Day sir. Thank you 😊 #truepatriot #ourownrambo #hulk!
1,@DonnaDlm71 Get well soon my lovely 😊 rest up and keep warm as any good ‘nanna’ would say!!
1,Time for #TheApprentice 😊
1,@AshokBunny97 😊
1,"With my the nicest nieces 😊
Good morning @ Shariya, Dahuk, Iraq https://t.co/8qfViYPAnG"
1,Lemme delete before my potentials wake up 😊
1,what a good morning 😊
1,@DZMMTeleRadyo Hi. Do you need any kind of Graphic Design ? 😍 I am here for it 😊😊 https://t.co/nXh9QZlReS
1,@PhilCTaylor Thanks for the follow Phillip 😊 LF
1,@Jotterface That a wide sweeping statement. Anyway Mrs &amp; me celebrating so catch up later friend 😊
1,I love seeing people being successful &amp; doing good for themselves. It makes me so happy 😊
1,"#10YearsOfOSO 
An edit made by us 😊 https://t.co/e7wZ5bqc3H"
1,@jems____ Always welcome 😊
1,"@YasinMMunye I hope you put your friends dawahman and abu taymiyah into that fold because they're no different, especially dawahman 😊"
1,@Red_Formula Dropped a like! Was also first 😊 https://t.co/nAt8n9SYHD
1,@SonaliFan Me too. @SonaliFan If u don't mind may I ask why the contestants cannot sing songs anymore? Just very curious 😊
1,Those arms will be cut off 😊😊😊 https://t.co/JmCacC8ToZ
1,@evdelen @SlateAssetMgmt Thank you! 😊 Learning from William Whyte.
1,@shewitsch You're welcome Sheila 😊 happy Friday 😊
1,@ThisIsAdityamov hero is vijay 😊
1,@Mzstubbornazz Thank you Mary 😊
1,"Stomach wants food 
Hands wants money 
I want both 😊"
1,Well Done #S5LHS! Great helpers tonight. Thank you for all your hard work 😊 https://t.co/vWk2YEjCTN
1,Wallpaper 😊💜 https://t.co/xh9oeE6BlC
1,I have decided on a theme &amp; color scheme for my first eyeshadow palette 😊
1,"THANK YOU SO MUCH!!😊🙏🙌❤ For wishing me a Happy Birthday 👑 it was the BEST!
PLEASE WATCH THIS VIDEO 😊🔥
https://t.co/xCb1KOHV3t"
1,Laying in bed never felt sooo good 😊
1,"Just about to watch.. 😊

https://t.co/mJVi1qmj0P

https://t.co/8H8lSdWGcl"
1,@degamo_jescel @viabpaguio it's okay mah dear friends 😊 I'm getting used to it 😊
1,@surelybutslowly Followed! 😊
1,@tp69gtx_tom I'm good. Tokin til my son gets home 😊 hbu?
1,i'm gonna spend the rest of my night drinking hot chocolate and watching elf 😊
1,@xLeeshh @AussieBril That’s ok 😊
1,@ValerieM_21 I’ll let you know when it’s ready. It’s still in the works and it’ll be on Spotify. 😊
1,@ShaneMeNotYu I'm glad I'm fine too 😊
1,"@Mimearfer ¡Buen provecho! 😊 the rice looks so good, how's it made?"
1,@honghern67 😊
1,When daddy don’t want to get me the iPhone x just the regular 8 plus 😒 no nigga we twins what you get I’m getting try again sir😊
1,"Just ask them a simple question than being so aggressive ""Which trash bin have they come from"" 😊😊😊😊 https://t.co/ScXHDeXQDu"
1,@jamessmurray Fully deserved 😊 well done 👍🏻
1,@RyanAbe @Graysondolann_1 Work on it 😊
1,"@Witty_Enuf Salman ko kuch nahi bolna please 😊
Aur Iss baar toh Salmaniacs v casting se khush nahi hai😂😂😂😂😂"
1,@krisneekimm Lge2x.. Time heals everything 😊
1,"@hellocookie Such a great story, thanks for sharing your story and lovely photo 😊"
1,@NewHopeGeorge @CaylaFionah1 almost as pretty as you 😊
1,@lauriesanfran28 @l3nee91 Aww....I just can’t take anymore cuteness! Stevie B is a natural with the babies 😊
1,@proudtobeEnie Its ok. I found it. 😊
1,Log grenade and a big FO mallet is what I'd use. 😊 Good luck with this. https://t.co/y3FJRaYlh8
1,"@Labhhhhh We don't have plans for one this year, but we LOVE them. We'll be looking into something really fun next year... stay tuned! 😊 -S"
1,Just In Case 😊 https://t.co/WcrFsJBIV8
1,@CupcakKe_rapper and I are pretty much best friends she shows me so much LOVE 😊
1,@kajolrainbow @Nad28ELi @kajol_kenya Yes i am. I was just passing by and i find Nad and her friend chatting something so i just bump in. 😊
1,@DietCoke Is there any possible way that a HUGE fan like me simply get a follow from you it would truly mean the world to me! 😊
1,"@radiocityindia @mpowerminds A3👉Phir Mohabbat from Murder 2
#ArijitSingh 😊"
1,Happy happy singles day to our forever alone gang😊😊 @ellinamirr @miraanapi @yanajayyy @_MuhdHafiz97_ https://t.co/VSEXlAE8Jh
1,@oohTaoHun Aww get well soon dear! ❤ Go rest and don't forget to eat 😊
1,@Author_Donna You have blessed me too Donna! Thank you! 😊
1,@MuznSalim You need more more experience in haematology on calls so u will know what I mean by lighter 😊
1,Now I have to go bc someone that LOVES me unconditionally can tell I'm upset &amp; wants my attention 😊 More important than you
1,Sending my invitations out today 😊
1,@FabChanner @HowToGetAwayABC What's wrong friend?  Crazy things happening ? 😊
1,New phone 😊
1,@musicallyapp @ameliagething @CheekyHoussein @ameliagething @CheekyHoussein happy 😊 you may think you know just how… https://t.co/W8RykBSu1v
1,"#reputation tracks RANKING:
1) Getaway Car
2) End Game
3) Delicate
4) Don't Blame Me
5) I Did Something Bad 

😊"
1,@muddyfox50 @teigngardener @Littleashgarden Is it a plant? 😊
1,Birthday soon come 😊
1,@H0TCHNER He's not dead anymore 😊
1,Who still remember MLTR #fridayfeeling 😊 https://t.co/VCnVrSc0YP
1,@JC_Glennon You’ve got this 😊
1,"Thank you too all the men and women who have served!! 😊
#veteransday https://t.co/HqiZ9NITEu"
1,"Life is a journey of making choices, you are in control 😊 https://t.co/PHM4A1G32e"
1,"goodnight everyone 😊 except, myself. I can go die cause im a fucking bitch that like to sabotage her future self."
1,@ctv1013 @ayense04 @mainedcm @aldenrichards02 Welcome rotonda  😊
1,"Minister of dance, food and laughter 😊 https://t.co/szpuROEllq"
1,@S1dharthM Hello Sid ❤️ My name is Ambreen and I'm your fan from pakistan😃😎😍😊👑 #AskSid
1,@OkeoPon @mimizello Thank you so much 😊
1,@artsysoull @lucentjauregui I would love to! Lol if my mom let me. I hope you find someone though 😊
1,I'm on my second Hunters 😊
1,"@joanna_mcgowan Hi Joanna, a great gesture, I'm on my way to a great gig now, let's speak later 😊"
1,Happy birthday @holyysophie 😊 hope you have an awesome day :) https://t.co/0bOTPOhIPu
1,@pianorapgod @MsBeliever71 Thank you so much! 😊
1,when your neighbors fix you a drink 😊
1,"@Rochelfie It's shorter but not impossible for your boyfriend to pull on it, if he deserves to do so during sex 🙊lmao 

PS It looks nice 😊"
1,"@AShrewdSerpent ||• I’m down for whatever, right now, tomorrow. I’m easy. 😊"
1,"@chitose_4829 

Thank you so much. 😊"
1,@malstone2003 Thank you Mallory!! Miss you!! 😊
1,@Urania1965 Eventually fell back asleep and woke up at 10. Feeling groggy! Wishing you a non-tired day and a good sleep tonight 😊
1,"@FishingLeeP Happy Game Day, Lee! RTR! 😊"
1,@BriDget_RapMoon @taerene10 Done! Please help me too! 😊💕 https://t.co/QROj8t54ru
1,Good question don't think the pocket is big enough. 😊 https://t.co/Y8UqWanQJh
1,@Rohit55Ro Gud evng 😊
1,They hate me and they love each other. 😊 https://t.co/gLi4zeebk6
1,"@fonziaragon2 Thank you! 😊
It's literally my dad's sweater from the 80's! Lol
Whenever they first used that logo."
1,"hey, go watch @TheMattEspinosa's new vid! 😊
OLD MAN BREAKS INTO 40 MILLION DOLLAR HOUSE.. 🎡
➳… https://t.co/gjStmeq1d1"
1,@FellDykePrimary Well Done AP 😊
1,"@BearKnight116 Ah, thank you. I’ll update that. 😊"
1,Can not wait for a nice chilled weekend.... and hot doughnuts 😊
1,@Luckyagustin_ Awwts naman fre 😊
1,I love Rick Ross. Like just his vibe is so pretty and pure 😊
1,@SensualIsabella Good morning Isabella. Stick to the track and don't get lost 😊
1,"Despidida Part 1 👌 
Part 2 later with IMBA 😊
@RyteCG  @michellee_rvr  @jlbcruz  @ https://t.co/LGsY3ZfAlU"
1,Thanks 😊
1,@SystemFather1 @ErRameshwor ल म त यतै छु त दिनभए नै 😊
1,"@JonsandmanTv Don't worry, Jon. Cats always come back. 1 night is no problem 😊"
1,We offer in house and outside financing options 😊
1,An absolute honour to be on EOFire with @johnleedumas! You can listen to our chat here 😊 https://t.co/rdvhxGdRfL
1,The Ultimate Sophistication... #Inspiration #Quotesforlife @ all #readers #writers and #creatives in general 😊… https://t.co/TvNzGK8aD2
1,@dtwistednerd I don't cry anymore. I am grown up now 😊
1,Enough said 😊 https://t.co/5JbXQKQeGp
1,Looking forward for the super long weekend... 😊
1,This handsome boy will be leaving us tomorrow for his new home 🏡 Kate O'Hanlon Welcome to the L.E.B family 😊😊😊 https://t.co/6AVWc9p0Eh
1,@PercivalPenman Ah! So you do work. 😊
1,"@thisisthebeach @scribblesdayng @PennyHannant Ahh, congrats guys! Enjoy your tasty prize 😊"
1,All this music on the horizon 😊 https://t.co/ZbV5ynqgmC
1,@mbrndttlb8 Thank you 😊
1,@adotsky That one isn't about me in particular 😊
1,@makeupmonster_ @TeaColeman Well done 😊
1,Cold and Rainy morning. 😊
1,@MeliMel1291 Have a wonderful day. 😊
1,"@taengerina Okay I'll listen to it 😊
Brazil is beautiful don't be sad. at least BTS have been to Brazil before unli… https://t.co/ru7kkMOAOr"
1,"@lesliemfears You’re welcome, I feel partially responsible for you swapping to political science. 😊"
1,@justeqthings That’s great 😊
1,@Ricky_Erdianto Exactly!! Enjoy it 😊
1,@jiminpabhoe @_hoelyjeon Done! Pls give them to @karyllegend 😊
1,@TaylorTownsen10 Yeah 😊 think I'll head Saturday morning back to Michigan.
1,Thank you to @UPS for helping me find my package! I appreciate the quick response. 😊
1,@HelenMacKinven Thank you 😊
1,"First up: BELFAST 🎉 
This Sunday we'll be @ #SSEArena Who's coming? 😊

#Vengaboys #party #Belfast https://t.co/TkF3lrOLXB"
1,Also Rajini Sir Postponed Kabali Because Of Daddy Of Bollywood 😊 https://t.co/KIMtDJ1adh
1,@madauntyanne Be lovely to meet you too and can't wait 😊
1,"As much as I wanna talk to you.. I can’t.  ‘Cuz I can understand how busy you are, so I’ll just be here waiting for you 😊"
1,Finally off 😊
1,@whistlenut_ole 😊
1,And me 😊 https://t.co/GDOizjIbT2
1,"@_ABInormal_ thank you, abby! 😊"
1,I'm speechless thank you so much! 😊 https://t.co/41pNQ3dCay
1,"CLAIM YOUR ITEMS TODAY AT STARBUCK’S KIA THEATER FROM 4:00 PM TO 5:30 PM ONLY 😊

If you need our contact number, ki… https://t.co/coA0WF2YYU"
1,"@CVillegas_7 https://t.co/sm4l7GZnER

Take a look fam let me know if one of them pop to you 😊"
1,Shout out to @Jennifer_deG for recommending coconut oil for my poor face! Dull irritated skin is now soft and glowy 😊
1,Enjoy your break 😊 https://t.co/L8JYu78hPd
1,@DavidKnuth3 😊 https://t.co/ZXkUAJrcx6
1,@AriesSpears That is the sweetest thing I've ever seen. She is precious. 😊
1,"@Lexual__ no worries love! thank you for checking, sis is fine by me. 😊"
1,@A_single_bear You're a good bear. 😊
1,You're most welcome @RobinPalmerPR glad we could help! 😊 https://t.co/gVfEqbXz8R
1,May Allah ease everything. 😊
1,HBD @stormieirwin so thankful for all of our talks &amp; getting super close with you 😊 you deserve the best bday !!! love you 💕
1,@shetty22shruti Thanks for this beautiful msg 😊
1,Alternative facts yanno 😊 https://t.co/wEJlkbZ5zz
1,Need to finish getting everything together 😊
1,@AlisonTodayFM @TodayFM Bruce. Please and thank you 😊
1,@HistoricalSoton Yes perhaps 😊
1,@KimJunmiau Done 😊 RT back please 💞  https://t.co/5JF2TxLXVD
1,@coreycartoons this is a good one 😊
1,Attitude Awards  at the viaduct 😊 https://t.co/hqPPi8t2pj
1,@IanGravett Cheers mate ⚒😊 all clear ian so so pleased 🙏
1,@deespeak @BittuSahgal @vivek4wild @SanctuaryAsia 😊
1,"Hehe she messaged with ""Hi"" then seen zoned me haha! what a cutie 😊"
1,"@bombur Uh-oh, you mean I shouldn't plan on making a chocolate cake? 😊"
1,J'attends avec impatience le facebook live de @KYO_officiel 😊
1,@BroverStinson @iSolRed @PerdidaPorTi @milMAScaras_ @__jss_ @ga_leeggv2 @Chiiio_Reyes @ex_bumer @SoyDonFabio Gracias 😊 ✌🏼
1,@DarealCorleone I'm currently getting there 😊
1,@Explorationproj 😊 Enjoy your weekend!
1,From me via cash app or PayPal. 😊 https://t.co/pDJYQkjCCt
1,Honoured to be a part of 23rd #KIFF2017 as our honourable CM @MamataOfficial played the perfect host to all 😊 https://t.co/ugNpQdddOP
1,@okaygolcha lets be friends 😊 where are you from ?
1,@TheRusher1996 @WinxClubEsp  you can vote under the picture 😊
1,"@RealityRecaps Stranger Things..S1 if you haven't seen yet. If you have, then..duh! S2 😊 #Binge&amp;Recover https://t.co/HWHUDmnURB"
1,@Ark_Nes Gracias 😊
1,"You like who/what you like, &amp; dislike who/what you like. It just is what it is, &amp; once you realize that, life will go smoother. 😊"
1,@yvvngprodigy aw thanks Tre! 😊
1,@DZMMTeleRadyo @RonLopezPH Hi. Do you need any kind of Graphic Design ? 😍 I am here for it 😊😊 https://t.co/nXh9QZlReS
1,@MrsMoiraFenwick Thankfully I missed it! 😊
1,@mulattomckayla @iamTchami Maybe I'll see you there 😊
1,@Love2878 @suzagator Do it!!!! So worth it!! I heard I might see you on the 9th!! 😊
1,Guess me and Phat daddy sleeping out and no charger . So i might as well turn it off now . Gn 😊
1,aint no such thing as an ugly millionaire. . .I'm cute 😊
1,@LittleRhiRhi_ Is it something special? 😊
1,@WonderWomanFire I couldn’t put it any better. 😊
1,"@CID052317 Yeah! 😊even if i really don't know what it feels to have it, know for sure that ,  Its really worth it.… https://t.co/3hGQrPru2P"
1,Happy birthday 😊 @Haifaazharrrrr_
1,"@reesiaockheart Yes I did! There's a couple songs that will have to grow on me, but for the most part I really enjoyed it 😊"
1,@Natswimleague @arenaUK_ Whoop whoop.. can’t wait .. all aboard the  CMKSC fun 🚌 @4pm tomorrow 😊
1,Brad @jhlyrcys Happiest Birthday nga ba o Happy Beerday 🍻 Hahahaha! Loveyou God Bless😘💕 Enjoy your Day😘😊
1,An interesting read from @thinkpix_suze 😊 https://t.co/6XUeSz7HHm
1,@Faye_Tozer Eeek 10 for me so can’t wait 😊 see you in Newcastle 🎉🎉xx
1,Start from the first picture and scroll! 😂 I meant to post this already! Happy Birthday!!!😊💕🎉 @TheHajjahB https://t.co/O4kKLsLmMs
1,"#SaturdayKitchen I nearly made amateur mistake, I was abt to tell someone on this # that they appear to b a miserable human. ☕☕ better now 😊"
1,If its about some booty ima maneuver 😊
1,@hollyhvine I ordered a hoodie yesterday 😊
1,@yvonnecoghill1 @dianabelfon @WRES_Team I can see the lovely smile of my lovely  friend @gillylee in there 😊
1,@Scorr_pion MP crush 😊
1,"Any #bloggers around the South,  West Sussex area please could you send me a message  😊"
1,"@_danilovesyou_ Okay cool, just making sure I'm an exception 😊 and you should visit, definitely recommend"
1,Field Trip Day!! I­t­ was a cold but fun day at The Birmingham Zoo. 😊 https://t.co/igEJ0pSMSK
1,@NorwichTony Morning @NorwichTony thank you x  Hope you have a lucky day to 😊
1,@cedricbarrozo06 Tang ina mo kupal HAHAHA thank you tol! Bukas ah!!! Tol good boy to 😊
1,"Thanks for the kind words, Carrie! Appreciate that 😊 https://t.co/vaiu4wBFrp"
1,I love playing dumb 😊 https://t.co/m06ocVznGZ
1,"Belated happy birthday, Yanyan 😊 @itsmealyannalee"
1,@McConaughey Hi 😊 I just wanted to let you I reported your #bot today! Although I was honored to have you follow me… https://t.co/mmGI97chri
1,😊 thanks bae ❤. https://t.co/v8UDMFpEs9
1,@BattleaxeBrony Bore da Bronwen. Ive been to Bangor and Aberystwyth 😊
1,@urbandoll Aww so sweet I’d love this!!! Good luck 🍀 everyone 😊🙌🏼
1,😙😊 # JIMIN @BTS_twt  hello handsome😙😊 https://t.co/AxQImyVnh7
1,@Mr_Alexius Happy Veterns Day 😊
1,@El_Sprinto This thread is incredible. I feel special that I know where your tattoo is 😊
1,@Megabom26 Been shopping?   😊
1,"love my jumper, security 😊 https://t.co/40tLISltrd"
1,@Tim_Burgess Got there in the end thanks guyz 😊 https://t.co/JtrSznBRYO
1,@historyinmoment @leeGoody75 I saw that movie a few years ago. I loved it! 😊
1,"@YayoGutierrez I don't give a fuck, it's your ass dude...only be happy. 😊 https://t.co/Kizd8lNX1e"
1,"4am and I’ve finally woken up😂
Only one thing for that t- to start the Harry Potter box set again 👌🏼👏🏼
Won’t be long till mum pops in 😊"
1,Thank God it’s Friday and weekend off 😊
1,"Mandatory travel smile 😊 
.
.
.
.
.
#travel#is#life#of#an#islander#badian#cebu#adventure @… https://t.co/IawapWDzjf"
1,@CnKRevenge Im on my way home baby 😊
1,@8bitshin hehe your welcome 😊
1,"Enjoy your vacation here in Cebu, Herin~ 😊 (I'm from Cebu actually hehe ^///^) https://t.co/FqTnovDCak"
1,"Has anyone ever been to a social where alcohol wasn't involved? If so, dm me!! 😊"
1,"@danielhowell @danielhowell @AmazingPhil I updated your poster for you guys, hope you like it 😊 https://t.co/TBNStAgLPy"
1,@MartyTheElder if it's what I think it is I can't wait 😊
1,@Gunner_san87 So which one is better? 😊
1,@Rebeccaspoint @AboutEG @realstevepond @RobertsDJ I know 😊
1,but the new me just don’t give a fucc 😊
1,@The_Matesis Oldu reis 😊
1,I expected your tweet Elvi and waiting for #Anvir VM 😊 https://t.co/P2POvgTbDW
1,Looking forward to the Youth Health Leaders 'Skills Carousel' day today with @voice_victoria 😊
1,@ProudTrumper @TheMysticCraft @TrishaBerube @dmburrows @TomiLahren Should be back in a few months 😊
1,I’m gonna make the roasted garlic &amp; sweet potato crostini for Friendsgiving 😊 https://t.co/QpVZnHiLse
1,"@jennyeclair Have a word then, Jenny - set her straight on everything 😊"
1,@LilDanvers05 @Lcorp_Secretary // Good. 'Cause it was amazing! You both are amazing! 😊
1,Tasty delicious yummy Snacks 😊 #MuffinsIn4Words https://t.co/z7LJFBiB8B
1,thank you 😊 https://t.co/ddOPiLUNx6
1,".@iamsydneypark Thanks so much for the talk!! 😊
Walker Stalker Con: Interview with Sydney Park https://t.co/0BoJMlcHhP  @Tameche_B"
1,.@WDHAFM Thanks for the Tickets and m&amp;g passes! We had a great time @TPROfficial concert 😊 When will you have the p… https://t.co/5fwwitoKnk
1,It feel great to wake up &amp; not be pregnant 😊
1,@Mperokapita thanks for the follow 😊
1,How about - Welcome aboard Ya’ll 😊 . We had it right all along in the South 🤗 https://t.co/B6hdE41jaJ
1,@briiighton You Brighton me on the daily 😊
1,God I love this man. Happy Birthday best friend 😊 https://t.co/qDEwGAPsZi
1,@ltsNotAims Don’t be bitter... do better 😊 actually scratch that.. be bitter 😊😊
1,@agnesbookbinder Non sequitur is the sexiest Latin phrase I know! A propos of nothing 😊
1,@lou_nally @Jerrod1302 @THDanthony @xoxoxoxtina @HauckJenny @DavidBalta4 @Josephareyes83 😊
1,@nieIhwang I think they want to protect and give her some privacy 😊
1,@donnygallagher The least I could do in thanks for your design consulting services! 😊
1,@edudzi_ A few hours away from hanging myself. Thanks for asking 😊
1,update: someone from mexico hacked my bank account and tried to spend 270 dollars so they suspended my account 😊 I… https://t.co/REfxrKbhG1
1,"@bts_for_lyfeu @taerene10 Done. Goodluck 😊

Pls also help me RT❤
Thank you so much!!! 😘

RTxRT

https://t.co/pWrFgJNVMT"
1,Losing my voice too.. Fucking sick 😊
1,@EliMosbacher @joelpollak Exactly! I think we agree here. 😊
1,Okay can July please come now 😊
1,"@icrawford17 Morning Iain, have a great day too mate! 😊"
1,@jztgrzn Well 😊 i learned from the best 😂😂
1,"@fearlessSoul23 Malamang bukas yan hihi 

National and Worldwide

😊"
1,@814Maine Hell yeah! 😊
1,@onedavidlewy @FennaLouise Literally - a few more. And Tories reduced. But we are in 2017 😊
1,"I wanna start a team/squad with someone. Hit my dms if interested 😊
@FindMeAClan @FindMeClan @FindMeGFX @NightRTs @SGRtwts @ShoutGamers"
1,@NASAGoddard @Twitter Lovely 😊
1,@LuisArebalo Thank you Luis! 😊
1,happy birthday pumpkin pie 💕 i know bre going make it absolutely perfect 😊 https://t.co/HXio7QXNUS
1,@Professorbroman Enjoy!  my wife and I took our 2 grown kids to magic kingdom for one day a few weeks ago!  😊
1,✨ Thinking the Job Interview went well! Hopefully will be hearing back soon!💖 Fingers crossed😊 https://t.co/LlDzPw7lk3
1,Go follow Adrianna she made a new Twitter 😊 https://t.co/cPEOnSKft3
