label,text
3,waaaah they really put kermit there ! iam so soft 😭 https://t.co/tLuHpw8NtA
3,I️ wish Allie was 21 😭
3,"i luuuv my bff 😭 she’s so sweet, she deserves the best!!! 💖♥️"
3,So @nyjah was in Fresno and no one told me? K. Thanks. 😭 https://t.co/COYtYf45t5
3,My mama been coming for me since I️ walked in the door 😭
3,@HilaKleinH3 @teddyfresh  will there be a holiday sale 😭😭😭😭??? https://t.co/X5ThZYxVED
3,@JustSnazz i do not know but that’s the part that’s sending me. 😭
3,Im crying 😭 https://t.co/9YGAFJhE3A
3,My new skin care routine has actually been clearing my congested areas 😭
3,you really were pissed init 😭😭😭 https://t.co/TYR6jR0QxH
3,we have a sesame street themed dinner tonight i'm eating dino nuggets and smiley fries 😭
3,I love these kids so much 😭 https://t.co/dakR7xHfXN
3,@JCrossover93 @ActuFoot_ Jure 😭 ptain cetteuuuh chatte
3,@n0fus word up sis I forgot to send you screenshots . 😭 ab to hit you rn . 💪🏽❤️
3,@princesschayce Well I️ don’t even like cookies and cream 😭 I️ was just tryna try something new
3,i finally know what i want for christmas .... talking to him made me realize that i want another pillow pet 😭 i mea… https://t.co/dXAn5yl8UT
3,fuck I just wanna live my life 😭
3,@Jul_Clemson It just bores me 😭
3,Awwww babies are home 😭😭💖 https://t.co/Zuzzcj3IEl
3,"Sister: ""Do you know Alfred's last name?"" Me: ""Well his middle name is O and his last name is Pasta."" 😭"
3,Me too 😭 https://t.co/3SQLCQp687
3,Damn! I remember this day like it was yesterday! I was a junior in high school 😭 https://t.co/d6NSisRiey
3,Im not fine 😭 https://t.co/xcChUYyB1c
3,I️ thought I️ was the only person that still listens to it 😭 https://t.co/jcUbzgQxYJ
3,Yessssssss fine ass 😭😭😭😍 https://t.co/MRzEvn8wdr
3,And I want Venture Bros to come back! I can’t wait another year for the genius 😭
3,😭😭😭😭😭 pls be okay 😭😭😭😭 https://t.co/Mw2vfBQJIf
3,I'm so sad I just wanna cuddle up with someone 😭
3,I take it back fuck this shit man 😭 https://t.co/QbvIIo2vB1
3,@mrspiter_ eu ter isso se tivesse com o besemcaps 😭
3,"@Romeo_Masango I forgot the ""wow"" 😭"
3,He said what is lit 😭
3,Update: we stopped setting up the iPhone and started watching Life 😭
3,"omg, i love my followers sososo much 🤪❤️
i’m so happy ✨ 
you just the best ✨
thx for 90k, guuuys 😭❤️ https://t.co/cbXjskSPqn"
3,whenever I’m bored i do my hair 😭
3,3 years later &amp; I still manage to get goodnight paragraphs from Rey 😭
3,Acidez is the new black 😭
3,@Ricjames32 @RRgirl69 @JessieStefanov @Mifanzmy 😂 all glued😭😭😭😭😭😭😭😭
3,Wouldn't trade them for the world 😭
3,Someone be my workout buddy 😭
3,"bouta go get a whole bunch of snacks, lay down &amp; watch Netflix all day 😭"
3,WAIT WHAT?! No baby Juggy 😭 https://t.co/zkDQ6fHYqI
3,@jooheons_angel LOL THANK YOU 😭
3,"Naaa am a thick bastard, thought this was one of them Morphe eyeshadow pallets 😭 https://t.co/z0JYC6Z0Li"
3,"If i look like I rolled out of bed at school, it’s because I️ did lmao I’m so tired 😭"
3,@Jana_green1 i love this 😭 ta’mya wouldn’t understand
3,@thrilIerbtob i’m so scared it’s gonna stop recording during the concert its happened to me before 😭 GIVE ME THE SPACE ON YOUR PHONE
3,I want #Reputation magazines but I already bought two albums 😭
3,@sarahbradyyyy Aww I love this 😭
3,If this wasn’t me in 2nd grade😭😂 https://t.co/JnpTlWsOw3
3,my exam was so easy 😭
3,"Just waiting on the adaptations to be fitted by DCM in Gloucester and I'm good to go, just short of a grand lighter though 😭"
3,@DreamForbes It had to be 3rd cause it was quiet 😭
3,Even eating bananas hurt my teeth 😭
3,i️ changed my mind 😭 i️ really really really hope i️ have a girl 💗💗💗💗 https://t.co/bIm2DXZXT0
3,The acting on arrow 😭
3,"@TreySongz has always been, and will always be bae. 🤤🤤 just marry me already 😭 https://t.co/vHPuv12eO5"
3,"[Pls RT]
💚 USA/CAN
💛 You Are the One by @_Jovialidad218 
💚 (Illegal) Dimples! 😭
💛 Pls Support!
💚 $18
💛 Ends 11/18
💚… https://t.co/ZLhU1tTpJT"
3,"Sweetie 💕 i really miss u for no reason....i just miss u 😭😭😭
#GetWellSoonTHE8 #디에잇 https://t.co/hGuVzruy1I"
3,I have so many feels tonight I'm just gonna cry in my pillow until I sleep. 😭
3,Fever again 😭
3,"I️’m so tired, my eyes are watering 😭"
3,Tell me why I wanted to do that to my bed 😭😭😭 https://t.co/98BvvkrYeL
3,@jinsdear THAT'S SO COOL 😭
3,"our economics teacher, he uses ""na"" at the end of sentences and I'm like, it reminds me of Nasir khan Jan 😭 and I hate it."
3,"muka baik ja la i give to them eventhough i just want to shout ""why am i still in this school!!! why my sis registered here!!"" 😭"
3,THE BEST BIRTHDAY EVER!! 😭❤️ thank you so much BI- fam and to.... (you know who you are) ❤️
3,Me everyday. 😭 https://t.co/puVH0yT7Kd
3,If a bitch touch me ima nut 😭
3,@regan_omics I was so tired when I wrote that 😭
3,I'm not playing with y'all tonight 😭 https://t.co/RRzBtugjMT
3,@LanaParrilla I THINK #RockinRoni is over 💔😭 LOVE YOU LANA 💕 Just take care of you
3,this is me 😭 https://t.co/P8uf2ixFl4
3,@Ethan_Kavanagh1 @Luke_Sawyer1 @Mia_Grey1 No 😭
3,Thanks Canada 😪😕🙄 I’ll have to get my winter coat out 😭 fucking -16°C in November https://t.co/XN0Kzmz2Dq
3,@AnstracYT 😭
3,They got a “Words without Friends” game now. 😭
3,@dirtyglitters__ Yes i WISH i was. 😭
3,@MahoganyLOX @JacobWhitesides JOX MY BABIES 😭
3,@dpanabaker been watching the flash and omg i love you already why is that 😭
3,My bfs car shopping &amp; I helped him find a nice ass car hopefully the bank approves of it 😭
3,@EthansFaceOMG @EthanDolan @GraysonDolan 😭😭 i️ wanna meet them but of course i’m alllllll the way in Savannah Georg… https://t.co/zgwYxGebkB
3,He didn’t even say Shacoya. He called me Ms. Fisher 😭
3,changbin's rap sometimes reminds me of young b's rap 😭
3,@jade420shannon @halsey It’s gonna be such a good concert 😭
3,@hannnahrobles MY MIJAS❤️ I can’t wait 😭 @itschloooee @Kaittlyyyn
3,@perezValerie14 True lol a botch is trying to drop cash for jingle Ball 😭
3,I already did their scenes yesterday absolutely  broke me 😭😭😭 https://t.co/hsMf9dLo2c
3,IM ATTACKED! 😭😭😍 https://t.co/Q6coQwwsuQ
3,@TheyLoveDreaa I was gonna say what does ptm even mean? 😭
3,Tired 😭
3,"@musicandtv95 Ahh.. I cannot tell because I am a poor ARMY with no Apple Music LOL 😭
But, first Raping (who starts… https://t.co/IMuuTQjruO"
3,Someone sell me a Kid Cudi ticket plz 😭
3,@w6rrior Dude I had to find all the angles like the struggle dude 😭
3,Only been stung once like 27 years ago 😭
3,So much pain 😭
3,#SaveDirkGently 😭
3,i rly wanna disappear 😭
3,@senyorangelo @YouTube @edsheeran @taylorswift13 Si Tay? 😭
3,@RogueForLove IT'S RUDE BUT I GET IT 😭
3,fresh line friday 😎 that haircut on fire rn 😭
3,@_meccchi Getting myself readyyy mecchi!!!!! iM CRYING 😭
3,Where tf is june 😭
3,@jackhobthehuman Yo wtf is this 😭
3,"@uttkyugyeom @kpop_sthetic Done, help me too 😭

https://t.co/NSaB5HYRjZ"
3,'twas a rush tho 😭
3,RT CriminaIMQuotes: i highkey wish they dated 😭 https://t.co/Yv4EskPnuW #travel #nature https://t.co/HTb8xmgox1
3,Hahaha this guy is asking me how long did it take for me to do my hair like he cares lmfao he is srsly trynna keep the convo going 😭
3,I forgot to get coffee when I was at the store 😭
3,@AlbertAdames3 🤦🏾‍♂️🤦🏾‍♂️ thank you 😭
3,I would to see TorQue &amp; Reko battle 😭 https://t.co/GcekZern9S
3,It’s fucking snowing 😭
3,Tink always make me feel some typa way 😭
3,#ThisIsUs = me basically 😭 from start to finish.
3,And trash RT @waterss_: Motorsport came and went. Shit wild forgettable 😭
3,I need more friends in the Atlanta area 😭 I wanna go out and drink when I get off.
3,Thank you Lord for giving us such sweet dogs 🐶 😭😭😭
3,@ichibankasuga let gladio live pls he couldve been a good boy if sqex gave him a chance 😭
3,@xretrograde I'M CRYING I DON'T KNOW WHAT I LOVE MORE - THIS TWEET OR YOU DIRECTING ME TO THIS TWEET 😭
3,@mia_wilkie1 ❤️❤️❤️ the high chair top right 😭
3,@emilyann_music your version of Silent Night is so beautiful. I love it 😍😭 your voice is gorgeous 💕 https://t.co/qxYRiHyrv7
3,@marcelluswiley @abc7leslielopez Thanks my friend! So sad tonight’s our last show together 😭
3,Saniyah get 280 and don’t know how to act 😭
3,😢 RT @JSNsVision: Yo who's chopping onions in my crib right now??? I hate y'all 😭 https://t.co/jHJceHwOkw
3,This is mad cute 😭😭 https://t.co/vcXUsef2rp
3,Ashley Baby Bump Coulda Fooled Me 😭
3,@ItsACsLife momie i miss u 😭
3,@NoahTropics i'm deadass weak as fuck i hate you 😭
3,@nylarockyy We was in 10th 😭 we was baby’s
3,@inventornerd @StanIey_Uris Omg jack 😭
3,"@Mtamerri Agh wa bora😭😭😭, I'll ask Unsta to take Unam and myself . I'll then go wash dishes 😂"
3,This thread is the cutest thing ive ever witnessed omg 😭 #Rizyat https://t.co/XvWgxBWtA7
3,"So comfy in bed, don't wanna go to work 😭"
3,Instead of carnage it should've been excision 😭
3,@Marte_Potter Yo llevo tres meses. .. 😭
3,@slilly19 Butthurt I didn’t see you today 😭
3,@esmefindlater This is acc adorable 😭
3,This is me with dogs and babies 😭 https://t.co/3lo4igkmjK
3,This doctor really creeped me out 😭
3,This no shave november ain't working out 😭
3,"@tinyspacelions 😭😭😭 thanks, my dude! 🙏"
3,@ChrispKenedi No fr 😭
3,can't beleive my pupper is going to be 6 on friday 😭
3,Right now life throwing me some obstacles .. 😭
3,So many feels were felt during greys anatomy 😭
3,if wonho is happy then my annoying ass is happy too 😭
3,@ShafzC So I can get my yard run up on 😭
3,That tribute was beautiful. The end especially got to me. 😭 #CMAawards
3,MotorSport 😭
3,on god only reason I won't delete this shit 😭 https://t.co/rupNgXvxF8
3,"""you always roll over on me klea"" 

lolololol like what does that even mean, is that considered a bad thing. 😭"
3,@Ounees You hear the tape with metro boomin and offset? He got carried on that too 😭
3,T’was a suprise sis 😭 i had to keep it to this very day!!1!1 https://t.co/1XSryRSOph
3,SID FROM ICE AGE 😭😭😭😭 https://t.co/hwqSl3Gq47
3,@katrinsss While Betty must to face it all alone 😭
3,"Thats G away for his flight, gonna miss him so much 😭"
3,@ershmer @CarleeNichole_ Omg guys I’m dying 😭 https://t.co/lYvhVEaQq7
3,Only #dreadheads know how bad it feels to have your dreads pulled 😭 https://t.co/olgiCIYwJl
3,Scariest thing 😭 https://t.co/EOJ6qb8iJr
3,@demigodtaehyung me too they are going to be so beautiful 😭 im so excited
3,Can't post a photo with the   #reputaylurking hashtag as my magazine STILL hasn't come yet 😭
3,ugh my mom gave me some medicine it knocked my ass out 😭 Now I'm so drowsy
3,Why are ovo members releasing their tour tickets around this time 😭
3,"@BTS_SellingINA 
WTS
BTS Officiall Lightstick Army Bomb Ver.2 only 500k
Dibeli buat konser tapi datengnya telat 😭
D… https://t.co/d5VSLm1btu"
3,@simon_reeve Proper tears 😭
3,seriously so blessed to have @arieanaramirez 😭
3,My friends mannnn 😭 I️ gotta love em though ❤️
3,When I found out.. I was so heartbroken 😭 https://t.co/QYZjIZnnWv
3,Too flawless 😭 https://t.co/Fnmi7TsT6W
3,@ThaRedLabel We are sorry 😭
3,My ass overslept 😭 I woke up outta my sleep at 11:58 and gotta be to work by 12 🙃😭
3,@nballaccess Jesus 😭
3,@yazismean Ahhh stop! 💚we couldn’t even hear eachother lmao 😭
3,I need to go to Disneyland 😭
3,It’s shit like this that makes me wanna get a shawty pregnant. This is beautiful 😭 https://t.co/88w82HqIVJ
3,Mountain Goats are the cutest 😭 https://t.co/9PzoqtWhRq
3,"Congrats James 😭. Praying hard for it 🙏🏻

Let’s claim it!!

#JamesReid
REIDyTo RockLondon
for #MTVEMA https://t.co/Fcdd6BBiVi"
3,Only in town for two days 😭
3,AAAAAAAA that PSY’s tweet about bangtan. why am i so proud? they’re doing so great omg 😭
3,me like shit 😭 @claireefaye https://t.co/fUI8F2ZxOa
3,OH SHIT THEY HEARD ME AAAAAHHHHHHHH 😭😭😭 https://t.co/P98AS9L4zf
3,@wow__then y’all are the cutest 😭 everything you post is so wholesome
3,"Perfect MV is Perfect
@edsheeran with @zoeydeutch I feel the feels. 😭 Ohmy, do I need to have a boyfriend now? Ed a… https://t.co/2LxDVWsyOV"
3,@LanaFriday All the feels 😭
3,Guys I got lost 😭
3,Had me in tears 😭😭 https://t.co/dnLfDkquoD
3,u definitely ugly then 😭 https://t.co/xqEWRBdRH6
3,😭 HE'S SO ADORABLE https://t.co/zM8FoqmQ8A
3,2 of my loves in a photoset IM 😭 https://t.co/DJPSJKGOf9
3,@e__god Damn the bitch made him put his page on private ???? 😭 she gotta have some Wonder Woman pussy
3,shattap. 😭 https://t.co/CllCsfTz3Q
3,"RT Earthlmages ""RT HoelyVerses: i'm weak someone take my phone 😭 https://t.co/4C6Ah1BhN2"""
3,I’m just trynna troop to the gas station but Mother Nature wanna blow her breath everywhere and shit.. 😭
3,Can I just take 5 seconds to say I have the best bf. He sent me flowers to thank me for his birthday gifts. Y'all I'm actually crying 😭
3,@ExtendoBans those are some BEAUTIFUL homosapiens tho 😭
3,@irwinquiffin Me too 😭
3,@HeerJeet I’ve had the same question about Michael Jackson for decades because Off The Wall is life to me. 😭
3,"I could listen to him talk all day and I wouldn't get bored, I love him so much 😭 https://t.co/OHVFXjvKNt"
3,Idk why i thought 3 jobs was gonna be okay. I legit don’t have a day off 😭
3,Folks got out that closet and instantly got to beatin feet 😭 https://t.co/Xy3ONIp0eV
3,I naturally have the body so many of you are working out for. We thank God 😭
3,Fuck you Harry 😭
3,The first time meeting is always the most memorable 😭❤️ 8/09/16 He looks so cute!! 💕 @HarrisJOfficial https://t.co/2qMx0udkJP
3,@That_1_Cute_Kid Tru 😭
3,@lexxslay a solid thirteen 😭
3,"Do anon, uwee not hear. Won ti gba penalty lo throwing 😭 https://t.co/1wtUntyiGB"
3,People really being extra with these 280 characters. 😭
3,After months of procrastinating i finally got my Spotify premium back 😭
3,@yeahimadore You’re always too nice to me dude I love you 😭
3,"@FishyFijmin I’m crying I want to meet them so bad, they need to come to Ireland 😭"
3,aww bts's 1st daesang 😭 namjoon's reaction !!!! sobs so hard . we better get them a few this year blease
3,@Sue19754453 Very sad news 😭
3,I’m so proud of Meredith Grey I’m gonna cry 😭
3,"""I want to be successful pero what if makakita na siyag lain?""

KADAKOG PROBLEMA SA AKONG AMEGO OY. 😭"
3,"@Cocoluvsball 😭😭 if I had to see y'all gotta see it tooo! 😂 
Ppl CraZy!"
3,First episode of This is Us and I’m already crying 😭
3,I am so full of love and happiness and I just want someone to share it with 😭
3,@mcflooby And this is furthering the insanity and before long we're gonna have rl Effie Trinkets running around 😭
3,@chanelsface @anaphetamine_ Ana please 😭
3,Emily’s an actual greggs loyal that the lady doesn’t even ask for her student card cos “she’s in all the time” 😭
3,I just lost a 260 day snap streak two times IN A ROW 😭
3,They are literally washing their hand inside the bucket 😭 https://t.co/A4yqKbC6sk
3,/ He deserves all the attention and loves. 😍😭 https://t.co/kGMNqxSoHm
3,@BoogMercy stereofacts 😭
3,"No way has my mum threatened to kick me out cos I'm neve home 😭 ""you treat this house like a hotel""🤦🏽‍♀️🤦🏽‍♀️"
3,He is so cute omg...Plz no ones touching me for a while 😭😭😭😭 https://t.co/jKrcDfhaSa
3,@wesleytucker I’m crying 😭 why are people so curl with animals I don’t get it...they are like humans &amp; deserves to be loved and cared
3,LMAOOO what 😭 https://t.co/16uWI63bDS
3,@TheSims3Dreamer SAME IT’S SO SAD LIKE EVERYONE IS PLAYING IT AND IM CRYIN. IM JUST TRYING TO MAKE A TS4 PUFF FOR MY TS4 DANA AND REECE 😭
3,7:15 am tomorrow 😭
3,But I knew this would happen....knew it 😭
3,She said on a scale of 1 to 10 how big is ur dick ?  Lmfaooo this nigga said “I’m not putting my dick on a scale “ 😭
3,Umm my last tweet was not meant to hurt any of my current friends i love you all but like i want 1 or 2 new friends. 😭
3,I️ asked my momma would she do this and she said yeah 😭 fuck no https://t.co/XqaHlu2cr2
3,@courtneyjaynex Oh gosh! Too relatable! Legit though... 😭
3,"I'm not crying. I'm not crying. Okay, I'm crying. Thanks, Webber, for bringing up O'Malley and making cry. 😭… https://t.co/gaBNK0S5KP"
3,"I FEEL A T T A C K E D 😭 I look like got damn coconut head, lort Jesus. https://t.co/A25wL4Q39T"
3,"The past week, I've been waking up and vomiting water 😭 I should probably get myself checked for that too but maybe… https://t.co/r40nSmDV2h"
3,@itabagcentral yeah they don't have this specific model in black 😭 im just looking for a similar one that is available in black
3,@melszorel my fav people and pups 😭 thank you 💕
3,Exactly 😭 https://t.co/kdyqHneT6B
3,It’s the haircut 😭 auntie https://t.co/WJe6S6LzrC
3,ari got me looking like a whole new person 😭
3,@lilyrufino13nn @DiegoRufino18 Lmao😭😂😂facts 😂
3,Dreams are so valid!! 😭 https://t.co/0UxNR1vbKb
3,Blackman need some weight on him 😭
3,😭 i respect this nigga https://t.co/QDCgIxG6Bo
3,I have no life anymore . all I do is go to school and work 😭
3,Straight Duty!!! 😭
3,I need to rewatch this show 😭 https://t.co/fdV5RAaHt9
3,@NBCNews Miss him so much. 😭
3,missing my sisters like crazy is eating me inside 😭
3,since i went to your concert i feel like i've been experiencing your journey w/ you 😭 https://t.co/t0eBXeDoQz
3,Meanwhile my 19 yr old ass over here lookin 12 😭😒 https://t.co/HW7IODZ2Q3
3,Hays after Isabel Granada 's death now @Hashtag_Franco !!! Rest in peace 😭
3,Had to curve that ass 😭
3,@snaxolotl I so wanted to be there tonight 😭 savour those beautiful rainbows for me
3,@FitbitSupport I messed up my replacement order and have sent you a DM 😭
3,@scottborchetta @TSupdated @taylorswift13 can someone gift it to me please 😭
3,"Now I freakin miss AYC, can we like fast forward to the next one? 😭"
3,This boy just got BLOCKED wtf 😭
3,@BTS_twt 'Image could not be saved' I'm crying LMAO 😂 huhuhu😭
3,@abbiehealy29 @ItsFoodPorn Omg 😭
3,I was literally just about to tweet this 😭 https://t.co/bLS16nb58D
3,I'm actually so excited for the World Cup omgg 😭
3,@ansh712x Ikrrrr same here Thor took my money. Also Black Panther soon 😭
3,Sometimes im shook that someone smiled at me and I turn away so fast 😭 https://t.co/GMgwIvgpIP
3,I need to go buy new scrubs for work next week. I don’t fit into anything . 15 lbs in 2 weeks 😭
3,@xox_patty OMG HI SORRY IM A STRANGER BUT I️ WOULD LOVE TOO 😭 I️ was too busy cramming for a midterm this morning s… https://t.co/7tRqk6Iq0l
3,Dont think crazy it was positive on my end 😭
3,i hate how my family always opens my packages thinking it’s theirs like omg it’s got my name on it wym 😭
3,@heyyycarrieann 😭😭😭 https://t.co/g9b3B7un0r
3,omg he's a baby 😭 https://t.co/DOp9cH5FAM
3,I'm so proud that majority of these sex offenders are white 😂😂 see that white america? You don't let us in the industry you get raped 😭
3,"Ughhh it's SO cold out. I just want to stay layed up in bed, I'm not ready for winter 😭"
3,This used to be my favorite ice cream . I deadass forgot all about it 😭 https://t.co/XHB09jBJoe
3,I never cook soooo me making sopa de concha for the first time is a big deal! It was sooo good. 😭
3,I be tryna avoid opening snaps from people I️ be lagging to text back 😭
3,These hoes not right 😭 https://t.co/6jeIo4S40I
3,I experienced being the side nigga back in 10th grade. 😭 https://t.co/OZXX1aIsBr
3,my naps really be long as shit 😭
3,@taylorswift13 Someone please gift me reputation 😭
3,Thank you Krystal!! Miss you 😭😭 https://t.co/9i0yR8lOY9
3,@Fuckyron Definitely not the right one 😭
3,I want a Greggs card 😭
3,senior game tonight 😭
3,@lilireinhart I think bughead is gg to breakup 😭
3,Was in hostile pursuit🚨 in Harlem. Laaate to my hair appointment w the scarf-bun combo😩😭. all good get away until t… https://t.co/6bCaehIiyQ
3,"@veschwab @Kat_Impossible and @wordwoonders , since we buddy-read your book and had ALL the feelings 😭 and they are the BEST💖"
3,My co worker noticed that I’m sick and she gave me medicine and tea 😭
3,"@feafrilia Sho cute thomas, finally balik pun dia 😭"
3,@BabyBoiEric Swear it almost made me cry driving home from work it's so good 😭
3,Where Can I Find This 😭🤤 #Daddy💕 https://t.co/AU8042fFP7
3,"Really want to go to sneakercon tomorrow, but I’m working 😭"
3,@xlToasty They’re my favorite 😭 haven’t had them since I moved here though
3,@taemiau I’m jealous I wanted one of those 😭
3,"Yes. Eye surgery, when I was a newborn to remove a mole near my left eye 😭 https://t.co/bDelATqTVb"
3,@slimmerella_ Lmao 😭 with the daisy razor pack hagsufkdishzgd. Who?... nvm 😪
3,"i miss them.. 😭 
i’m reading rn a sansa pov where she dreamt she was in winterfell with lady and everyone else... i… https://t.co/LPTeUC6OSW"
3,Finding clear lipgloss is so hard these days 😭
3,"@noorabandoora Yes I am, I tried calling it back and its a cell phone number so i know its real..the curiosity is killing me 😭"
3,"I swear Media Itself , catch everybody in their lies 😭 who made this shit ? 🙌🏽"
3,@ChiefVolFan20 No lol. I’m working 😭
3,When I set my work alarm for 3:45 A.M. a little part of me dies inside. 😭
3,I will ipon and I will buy a dog like you soon 😭😭 https://t.co/YfZO8OXXke
3,"HAHAHAHAHAHAHA JUSKOOO GRABE SILA KAY ALDEN :(((
HAHAHAHAHAHA SORRY BOCH TAWANG TAWA TALAGA AKO 😭 https://t.co/gEMmUbUibR"
3,@Colorme_shay Eeeeee we showing out for twitter cool 😭
3,I miss nocturnal 😭 https://t.co/sRz2F5UMWY
3,My roommates in here caking it otp and I'm all bored 😭
3,@ThePhilCoenen Same 😭
3,@OhItsJustGabs Exactly girl 😭
3,If this isn’t meeeeeeeeeeeeee at every function 😭 https://t.co/FfZCwmOTNS
3,"@ace7mexico @official_ACE7 @TheUNIT_KBS2017 Siempre 💕
Choice A.C.E 😭😭😭 https://t.co/xVfwBnUhF2"
3,when u order a chorizo taquito at whataburger n they give you a SAUSAGE one 😭
3,My heart is so torn. @Jesse_Suntele_ 😭😭😭😭😭😭😭😭😭😭😭😭😭😭 Kodwa ke do you boo. https://t.co/reDYozScZG
3,@spoonfulofassss Why you slut shaming me 😭
3,Uggh I’m an emotional mess 😭 thank goodness @DonnieWahlberg warmed us but I wasn’t expecting so much crying in this episode
3,my mom been checking on me non stop since I been here 😭
3,@cyndyoo Yeah 😭 she hurts too 😭
3,Jvous attend 😭 https://t.co/lYc0xfgG75
3,@Damnielle_ Thank you!!! Yes 😭 it’s healthy again
3,@violettereads I wanted to listen to it but I can't if it's not on Spotify 😭
3,I need someone to talk to now. As in now. 😭
3,@DallasBlack78 @JoyyUnSpeakable 😭
3,smh i’m really upset all the $1 christmas socks are gone 😭
3,Playing scrims having normal conversations during those scrims and still winning 😭
3,Yo what 😭 https://t.co/THxGhwJJda
3,@Taffytweets We did it babes 😭 only greater heights ahead by Gods Grace 🙏🏾🚀
3,@swindlesoiree I saw this photo &amp; immediately miss you now 😭
3,@sohfeeya It's almost like cheating bc John rarely loses 😭
3,@LikkleMiss_ My heart was racing lmao and the phone was right next to him 😭
3,"You too, thank you!! 😭❤️❤️❤️ https://t.co/d0llQLHXL0"
3,@SchraderAustin pwg classics playing off the ps3 😭
3,im not the one to post sht like this but omg this looks amazing rn 😭 https://t.co/Q4Fix2uUQr
3,Omg my Twitter app is not working..... i dont get pop up notifs for astro's tweets anymore 😭 how can I fix it??
3,@ashhlaaaay Nooo 😭 I️ complain all winter every single year and I️m over it 😭 I️ hate being cold more than anything 😷
3,"Thank you غيد i will enjoy it😭💕
https://t.co/2cyEtD1AaR"
3,Not tonight joe gots to go 😭
3,@castleofbrick Where are you listening to it? 😭
3,Nagpbantay ako sa isang petition class this week. Iba na ang feels ng all irreg petition class. Huhu. Missing them. 😭
3,@MarleyyyyMAL Just pray for me Brother 😭
3,"Thank you po, Lord. 😭 #FML"
3,I can’t wait till the day my best friend lives in a 30 mike radius of me 😭
3,Wth is going on??? 😭😭😭 everyone deserve to live peacefully. Please stop this! 😭😭😭 https://t.co/kKQNIIwfVn
3,@_ShamGod everyday 😭
3,i still cant believe a man robbed a man for his chain and wanted him to buy it back off him 😭 ARE YOU RETARDED?? ke… https://t.co/0z3HYR4zvf
3,Yeah to never get back on the road 😭 https://t.co/CaC4VPstJx
3,There's a sheep dog pup next to me on this flight and I'm losing my shit right now 😭
3,cute ng food park sa southwoods 😭
3,I cant get one since i cant pay with PayPal 😭 https://t.co/CbGoAY81vn
3,Me too 😭 https://t.co/XuVu34LaoM
3,Pls stop being so cute 😭
3,You guys were literally in front of me I FUCKING KNEW IT ! 😭 https://t.co/Mmf6LTjQ8Q
3,@PleasureDoll_ Facebook doesn't have a quoting option that can be changed a week after quoting it 😭
3,"I have like four 😭 yellow,green,blue &amp; sometimes black https://t.co/xx6lJUa6dw"
3,"so much good news today 😩🙌🏽 new school , might be getting a HOUSE I can't take it 😭"
3,HOW CAN I SLEEP WITH THIS. PERFECT KR VERSION BY JUNHWAN NEXT WEEK.  😭
3,@joshindun Awh! I wish! I miss you 😭
3,Ive never been in my apt alone in the night &amp; this shit is lowkey scary lmao 😭
3,Shit 😭😭 #Gotham got fucking good 😭😭 excuse my language but damn 😭 season four got lit 🔥
3,@Youngirving_ It’s terrible 😭 like I want to tell him but then I want to stay out of it idk what to do ☹️
3,Ayooo my nephew just farted in his sleep and it stink so baddd 😭 I’m so mad 😑
3,Will miss this cast! 😭 #MDIFinale
3,@TheGreatKingSIR Yeah I did yoga at like 7am on a Saturday 😭😭 I’ve become my aunt 😩
3,So this new Sam smith album speaking to me 😭
3,"I have a huge competition tomorrow and I am so nervous, I need your wishes lovelies 😭"
3,@slimeprincessss Bitch i hate you 😂tomorrow Friday i might be layed up then 😭
3,@AudioGolde On everything 😭
3,this will probably flop 😭 https://t.co/aBUqsIq5pV
3,@holyparriIIa @ColourPopCo im on £5.65 so not so decent for me 😭
3,Having to wait until 3pm for my lunch is one thing that I hate about today 😭
3,😭 thank you https://t.co/6Wb5W6ne0b
3,Like fr I be having to go through the whole process just for me to tell you I'm in NC until 😭
3,📷 waveyykpopper: Y’all wrong for doing dis😭 https://t.co/vAqlF88o8r
3,@GoGigantic 😭 https://t.co/ujHnxhhxbE
3,"@hellokimsohyun Baby 😭 how much i miss you, Sso ah! Glad you finally update. Pretty Pretty sohyunie! 😍😍"
3,WOW Steffany! RT @steffanymoneque: @___Sneakerhead @Consistent__D @CheckTheResume LMFAO 😭 The fact that he randomly jumped in to roast you 😂
3,I’m not ok today. Two hours sleep is not enough to function 😭 https://t.co/WFMs11SIuf
3,@Chimichamu You need to be suspended from Twitter 😭
3,One thing I despise is liars 😭
3,It's hard to have a busy life and  pile of unread books. 😭
3,the champions arrived 😭 rearranged my shelf to fit them on https://t.co/aMHrO4Jmxx
3,Exactly 1 month until my birthday. YeeYee 😭
3,@Courtney_Craigg @Steel_Panther @o2sbe @Rock_City_Notts @o2academybris @FanthersCOM @WeAreInglorious @WaywardSonsBand Ffs 😭
3,"@Libra_Sav1395 I love the beginning 😭 
“Light a candle
Turn all the lights down low
Baby let’s just lose control
Lose controlll” 😍"
3,@GrigioBitch i do this every day 😭
3,What the fuck. What. The. Fuck. 😭 https://t.co/dWO4MRpSEE
3,@the_putman thank you bby. 💕💕 i️ miss you. 😭
3,I'm sooooo in love with the ones I have now 😭 but these 🤤😍 https://t.co/RlScPO5ig2
3,Yall really with the shits 😭 https://t.co/RUxJFiamXf
3,"@baekedmochi @kpop_sthetic help me too please 😭🙏 rt x rt
https://t.co/rXGeMlLXwA"
3,@emmadunipace @miasophiee Oh.... looks like I won't be sleeping tonight then 😭
